350; 885098.4918; 8771583.2504; 0.1009; 29.2000; 1.8200
351; 888358.8978; 8796574.9343; 0.1010; 29.2000; 1.8200
352; 891630.7216; 8821566.6183; 0.1011; 29.2000; 1.8200
353; 894913.7456; 8846558.3023; 0.1011; 29.2000; 1.8200
354; 898207.6821; 8871543.8943; 0.1012; 29.1900; 1.8300
355; 901513.3511; 8896535.2882; 0.1013; 29.1900; 1.8300
356; 904830.3342; 8921526.6821; 0.1014; 29.1900; 1.8300
357; 908158.4597; 8946518.0760; 0.1015; 29.1900; 1.8300
358; 911497.6913; 8971509.4699; 0.1016; 29.1900; 1.8300
359; 914848.1216; 8996500.8637; 0.1017; 29.1900; 1.8300
360; 918209.8539; 9021497.6866; 0.1018; 29.1800; 1.8400
361; 921583.1173; 9046489.3390; 0.1019; 29.1900; 1.8400
362; 924967.9439; 9071480.9914; 0.1020; 29.1900; 1.8400
363; 928364.0657; 9096472.7110; 0.1020; 29.1800; 1.8500
364; 931771.6564; 9121464.3666; 0.1021; 29.1800; 1.8500
365; 935190.5983; 9146456.0222; 0.1022; 29.1800; 1.8500
366; 938620.7691; 9171447.6778; 0.1023; 29.1800; 1.8500
367; 942062.3798; 9196441.3617; 0.1024; 29.1700; 1.8600
368; 945515.0228; 9221433.1139; 0.1025; 29.1700; 1.8600
369; 948978.8105; 9246426.2521; 0.1026; 29.1600; 1.8700
370; 952453.9053; 9271423.9090; 0.1027; 29.1600; 1.8800
371; 955940.3370; 9296416.0052; 0.1028; 29.1600; 1.8800
372; 959438.6670; 9321426.8137; 0.1029; 29.1500; 1.8900
373; 962948.3516; 9346422.9186; 0.1030; 29.1300; 1.9100
374; 966468.9882; 9371416.0543; 0.1031; 29.1400; 1.9100
375; 970001.4174; 9396397.5200; 0.1032; 29.1000; 1.9500
376; 973545.1300; 9421397.9218; 0.1033; 29.0900; 1.9600
377; 977100.1869; 9446390.8742; 0.1034; 29.0900; 1.9600
378; 980666.5313; 9471375.7405; 0.1035; 29.0700; 1.9800
379; 984244.0101; 9496376.5020; 0.1036; 29.0600; 1.9900
380; 987833.1067; 9521369.4597; 0.1037; 29.0600; 1.9900
381; 991432.9077; 9546365.9372; 0.1038; 29.0100; 2.0400
382; 995044.7412; 9571347.5206; 0.1039; 28.9700; 2.1000
383; 998668.2921; 9596338.3556; 0.1041; 28.9700; 2.1400
384; 1002302.3222; 9621351.4705; 0.1042; 28.9700; 2.1700
385; 1005947.6534; 9646337.1184; 0.1043; 28.9200; 2.2300
386; 1009604.5783; 9671328.5693; 0.1044; 28.9200; 2.2500
387; 1013273.3037; 9696322.2228; 0.1045; 28.9100; 2.2800
388; 1016953.5753; 9721313.5543; 0.1046; 28.8900; 2.3000
389; 1020645.4021; 9746319.9427; 0.1047; 28.8600; 2.3400
390; 1024348.3176; 9771315.8199; 0.1048; 28.8700; 2.3500
391; 1028063.4747; 9796290.5806; 0.1049; 28.8400; 2.3900
392; 1031789.9807; 9821239.6646; 0.1050; 28.7700; 2.4600
393; 1035527.9280; 9846243.2369; 0.1052; 28.7500; 2.5100
394; 1039278.5787; 9871236.6971; 0.1053; 28.6600; 2.6200
395; 1043041.0110; 9896248.3015; 0.1054; 28.5800; 2.7500
396; 1046815.6681; 9921238.8971; 0.1055; 28.4600; 2.8900
397; 1050601.6806; 9946233.8360; 0.1056; 28.4300; 2.9800
398; 1054399.4862; 9971218.6698; 0.1057; 28.3200; 3.1200
399; 1058208.4042; 9996222.4829; 0.1058; 28.2500; 3.2300
